YEAR,QUARTER,MONTH,ITEM_SECTION_CODE,SECTION_DESC,WEIGHT_IMPORT,VALUE_IMPORT,WEIGHT_EXPORT,VALUE_EXPORT,WEIGHT_REXPORT,VALUE_REXPORT
2017,3,7,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",973394.0219,17375159943,289888.057,7476728337,457040.8411,6590403873
2017,3,7,15,BASE METALS AND ARTICLES OF BASE METAL,1224973367,6325341907,508403143.8,2877508531,94891733.67,684417102.7
2017,3,7,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",341290282.2,24983005104,25113862.2,601609023.4,154070180.2,14743850435
2017,3,7,17,VEHICLES OF TRANSPORT,266603212.3,9115372905,27750566.33,589662798.8,173866568,6054355608
2017,3,7,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6994524.318,1753890359,296718,43684834.02,7300866.721,829307997.4
2017,3,7,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,1294658.6,210020195.8,1271.6,1123059.57,18747,2423228
2017,3,7,20,MISCELLANEOUS MANUFACTURED ARTICLES,88532884.96,1395205735,7278398.306,108237327.7,24347620.74,430484905.1
2017,3,7,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",389859.8386,52543825.15,350479,15073878.92,947419.004,61056696.45
2017,3,8,01,LIVE ANIMALS AND THEIR PRODUCTS,141155295.4,1291819177,14538621.63,113049197.3,9672476.811,98826118.38
2017,3,8,02,VEGETABLE PRODUCTS,863851109,2043020223,24765111.24,126336509.3,75987181.78,438981512.4
2017,3,8,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",32939032.97,131342917.6,17449312.78,57909686.36,1473571.013,6277267.95
2017,3,8,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",774092877.1,3015844081,328625538.8,1760571177,62047044.88,1205028988
2017,3,8,05,MINERAL PRODUCTS,4216390123,3874395159,5508449455,850106285.4,742693361.2,1292170221
2017,3,8,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,858966928.8,4659264722,87536409.36,536385707.1,71145491.27,1336402673
2017,3,8,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",275927095.4,2179715641,291759664.4,1330377118,86052853.82,801030988.3
2017,3,8,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,9474636.538,406502782.7,262700.6787,1796187.73,2630282.539,129737223.8
2017,3,8,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",210509741.2,425333553.6,3102288.5,14131866.84,21669849.1,60258344.23
2017,3,8,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",155863889.7,717324982.6,76257339.17,345413133.6,7332146.202,106681804.4
2017,3,8,11,TEXTILES AND TEXTILE ARTICLES,125054323.6,2684194514,15946141.64,198654666.3,81069415.11,1387138037
2017,3,8,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",17406637.72,699936280.2,318299.24,4372468.57,8693480.734,303516987.1
2017,3,8,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",328066860.3,729016916.7,353769271,237063268.7,39025914.77,155323997.2
2017,3,8,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",707425.4208,15503873890,207960.1547,6070672934,437362.755,6630190673
2017,3,8,15,BASE METALS AND ARTICLES OF BASE METAL,1210203913,5486641117,550107009.7,2588510786,104384316.7,803471234.4
2017,3,8,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",308115939.6,22887151675,29143231.58,704469950.5,151745781.7,14003562492
2017,3,8,17,VEHICLES OF TRANSPORT,215729679.6,8924303042,35878179.97,1072004457,179671652.5,6455771633
2017,3,8,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6761059.808,1590955495,321567.485,51476718.51,3927756.245,816295412.9
2017,3,8,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,127151.3,31989074.61,0,0,21059,812655
2017,3,8,20,MISCELLANEOUS MANUFACTURED ARTICLES,84547603.04,1601430851,7177837.207,82685991.55,24297306.23,381955531.6
2017,3,8,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",663238.1011,215064975,338441,11387154.72,897354.04,63691781.73
2017,3,9,01,LIVE ANIMALS AND THEIR PRODUCTS,125183718,1141782329,14673607.8,108180389.2,8676355.04,89828287.5
2017,3,9,02,VEGETABLE PRODUCTS,751521763.6,1808819320,31892609.82,134005891.9,69078307.99,400818212.3
2017,3,9,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",58455566.69,187586326.1,17194638.89,61807699.91,1453999.548,6752267.28
2017,3,9,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",573823871.6,2532973868,264918977.8,1585894140,49034500.3,863384066
2017,3,9,05,MINERAL PRODUCTS,3446963225,3445662465,4851794079,567654934.3,370320315.7,680192997.9
2017,3,9,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,679780980.5,4059979896,77087095.15,520272783.1,60578568.82,1155582101
2017,3,9,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",243157071.8,1875848387,213911222.9,978343997.1,90383072.44,746356484.6
2017,3,9,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,7793366.055,345294643.4,394497.864,2167196.49,2100795.397,109091453.2
2017,3,9,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",150138987.5,315917601,2603040.9,9604130.06,17750616.92,44880168.73
2017,3,9,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",126247560.6,556351741.5,60147031.05,260973781,7738357.454,180559305.5
2017,3,9,11,TEXTILES AND TEXTILE ARTICLES,107342693.5,2228757921,13006351.87,152223665,64672265.42,1179112242
2017,3,9,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",14298752.49,586903398.9,477879.1,3868703.95,8217051.214,264449533.2
2017,3,9,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",268589183.2,581345410.3,201825224.9,199981132.4,32609610.91,136395757.4
2017,3,9,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1709078.16,15577086268,291088.1726,4982153610,221343.2246,8979874078
2017,3,9,15,BASE METALS AND ARTICLES OF BASE METAL,1031524708,4694424795,583802216.7,3494555050,84984433.19,727625506.6
2017,3,9,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",265818738.9,22210896645,28646222.47,714444551.1,118357277.2,13314357353
2017,3,9,17,VEHICLES OF TRANSPORT,190359234.5,7901022310,23065762.23,434346953,129556799.7,5305391440
2017,3,9,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",5452999.388,1473288316,143654.345,34253231.69,2966146.369,756606890
2017,3,9,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,103480.2172,39508893.23,6.5,2311.82,15973,744173
2017,3,9,20,MISCELLANEOUS MANUFACTURED ARTICLES,68662428.29,1242323427,4960395.493,60635764.69,16717537.65,348299645.6
2017,3,9,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",566181.1352,1125078172,275833,8561960.22,648493.3144,25937277.27
2017,4,10,01,LIVE ANIMALS AND THEIR PRODUCTS,158503883.3,1439483492,16316124.7,123540638.2,10253184.98,98883835.79
2017,4,10,02,VEGETABLE PRODUCTS,879570600.4,2282945523,33816435.84,149501575.3,98905752.39,495952182.1
2017,4,10,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",36063476.77,142931217.9,20089056.31,73886028.16,1885521.545,9363693.98
2017,4,10,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",637112145.8,2753040358,316428961.1,1874267500,58132662.66,971278633.9
2017,4,10,05,MINERAL PRODUCTS,3749116881,3108628908,6226647498,874372854.6,690092564.5,1346272855
2017,4,10,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,641474830.7,4851954887,85177922.33,492685131.8,74260499.08,1331311115
2017,4,10,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",278237977.2,2088758848,336838112.6,1462782103,93027756.99,813848817.7
2017,4,10,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,7176913.753,427477254.9,234033.353,1940520.67,2315010.699,118935781.5
2017,4,10,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",194516029.6,395306486.3,3578962.315,13064459.96,20506569.47,67629149.11
2017,4,10,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",145451054.5,631871598.2,65665919.48,400313657.4,6833347.626,97837542.07
2017,4,10,11,TEXTILES AND TEXTILE ARTICLES,121680694.3,2436370655,18311565.37,175266796.8,73120399.47,1287552226
2017,4,10,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",14484066.75,584701030.9,1486415.07,7891885.82,9190556.112,251087254.8
2017,4,10,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",309633495.9,1295222593,189502547.6,252157593.1,38450082.58,153596685.6
2017,4,10,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",3717841.978,13164746019,322613.7871,4641185912,209144.0791,9653824287
2017,4,10,15,BASE METALS AND ARTICLES OF BASE METAL,1143911681,5293832630,816472683.7,5599472500,96503690.23,806354520.7
2017,4,10,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",299223968.5,24177704608,29676790.42,725437776.2,146349887.2,14290433167
2017,4,10,17,VEHICLES OF TRANSPORT,227816728.9,8861965420,36053436.12,206220363,231460857.9,5580066524
2017,4,10,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6088899.811,1746314138,154828.29,21967880.13,3817445.306,951288838.9
2017,4,10,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,75682.12,12333543.47,0,0,24803,1394324.93
2017,4,10,20,MISCELLANEOUS MANUFACTURED ARTICLES,78705493.92,1517784897,5396430.235,65367994.39,20462749.88,411735930.4
2017,4,10,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",522655.0897,397134174.8,395459,16181364.3,834230.3227,43889936.31
2017,4,11,01,LIVE ANIMALS AND THEIR PRODUCTS,153857658.2,1413934765,16515775.33,130128122.8,11372070.61,105979856.8
2017,4,11,02,VEGETABLE PRODUCTS,848430809.7,2084303571,33631175.12,144348825,89300669.37,486950587.2
2017,4,11,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",37358663.44,142082793.8,18701681.47,66890614.76,1189610.42,6952964.8
2017,4,11,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",498374626.7,2564129872,216632725.1,1595216302,55644324.77,1551582891
2017,4,11,05,MINERAL PRODUCTS,4118140561,3967288960,6468270351,841749742.5,682062856.4,1301567850
2017,4,11,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,590164904.3,4504541932,81713595.03,477154421.7,66363379.42,1274952092
2017,4,11,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",279583995.4,2066849702,248850668.8,1214723903,82641719.78,763911591.9
2017,4,11,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,6379828.11,390731894.1,338953.0088,1870924.75,2175649.094,115081385.2
2017,4,11,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",203808973.2,410393005.6,4542509.712,14397295.1,21254361.5,68807398.01
2017,4,11,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",138145784.6,600963159.1,67509658.48,396452659.3,9023295.187,100123203.2
2017,4,11,11,TEXTILES AND TEXTILE ARTICLES,111622146.2,2315473833,17194286.2,166225493.8,63763335.81,1126025575
2017,4,11,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",12447957.48,544586944.5,693773.721,6038053.84,7677559.004,188518723.5
2017,4,11,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",294542720.4,629413393.7,211666447.2,234337327.5,37943968.05,152384954.2
2017,4,11,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",4235032.375,15222498543,497788.2311,4700664389,6062623.863,11529622481
2017,4,11,15,BASE METALS AND ARTICLES OF BASE METAL,962003902.4,4749539440,668882163.9,3869160130,99364130.86,732902532.9
2017,4,11,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",290035523.7,23304570526,30716660.16,743100799.7,134943921.2,13494852451
2017,4,11,17,VEHICLES OF TRANSPORT,213292701,12452018704,30115879.04,164666671.5,146387257.5,5143689842
2017,4,11,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6124725.025,1805433422,731194.72,70840181.53,5383320.841,1108667492
2017,4,11,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,80713.16,21947821.44,1130,84700,27406.26,1788217
2017,4,11,20,MISCELLANEOUS MANUFACTURED ARTICLES,76479265.5,1402291502,4879444.036,55935207.18,21563960.18,384219325.9
2017,4,11,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",419308.6885,262446917.6,298832.44,17664726.77,1469876.94,60819918.89
2017,4,12,01,LIVE ANIMALS AND THEIR PRODUCTS,144541028.2,1409089228,15693537.34,119709328.9,10424236.69,100055300.5
2017,4,12,02,VEGETABLE PRODUCTS,775423313.6,2145463491,32423634.48,160911305.7,95470799.91,526787019.3
2017,4,12,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",48373725.12,176763684.6,19050676.55,68102177.07,1429279.352,7540993.99
2017,4,12,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",545836076.6,2761561155,184071059.5,1660296175,58315445.24,1419490317
2017,4,12,05,MINERAL PRODUCTS,4147158857,3810701964,6215137975,893904490.2,624557006.1,1328644016
2017,4,12,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,915701402.9,5220166895,85147974.73,551209829.9,78475565.07,1279896546
2017,4,12,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",305152083.1,2321438964,190479776.8,954998856.2,91845045.94,841304980.7
2017,4,12,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,8075013.925,447710836.5,450818.06,2542060.2,2320661.927,111912443.4
2017,4,12,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",206743738.9,437211391.3,6662589.11,24028609.21,17720248.85,54314379.11
2017,4,12,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",144094388.5,644809007,73746602.52,479618576.5,9702523.632,180428720.4
2017,4,12,11,TEXTILES AND TEXTILE ARTICLES,122236347.6,2474531896,19696083.55,208980875,71994027.43,1344115797
2017,4,12,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",13644568.84,618615794.6,985872.625,9485431.855,7873785.132,266564046.2
2017,4,12,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",371283991.8,731947181.4,251281555.1,240320251.4,41134227.03,171566361.5
2017,4,12,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",4858930.789,20090236806,214494.3108,4735322339,7609659.349,12377146608
2017,4,12,15,BASE METALS AND ARTICLES OF BASE METAL,1130860711,5353417645,678495544.3,3650571986,89804236.71,760336328.1
2017,4,12,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",327933453.4,28094561453,23765065.86,769952463,137279458.3,13507202747
2017,4,12,17,VEHICLES OF TRANSPORT,270535381.5,9638923555,24743713.56,217428094.6,178903394.3,5881898556
2017,4,12,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6844124.295,1942073883,1102343.225,151390033.4,5683625.348,1198307333
2017,4,12,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,22437.1687,8693477.05,0,0,8057,4171830.89
2017,4,12,20,MISCELLANEOUS MANUFACTURED ARTICLES,83215599.1,1581493392,4674146.375,54406641.17,20230290.73,407990661.6
2017,4,12,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",401440.908,42184920.97,239095,8439504.04,1079039.97,40989672.1
2018,1,1,01,LIVE ANIMALS AND THEIR PRODUCTS,155485231.4,1433421750,24087550.99,277348614.5,11903275.65,117323286.8
2018,1,1,02,VEGETABLE PRODUCTS,776926403.6,2145190561,48172667.92,204840575.5,136346296.4,728258098.2
2018,1,1,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",43733842.48,153256589.5,34782373.99,131520288.3,1210252.891,7506237.32
2018,1,1,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",287492674.6,2269163945,235997567.9,1865339529,75437413.93,1076322418
2018,1,1,05,MINERAL PRODUCTS,3465245756,3345725226,6978432342,861572658.8,454220018.8,954604712.3
2018,1,1,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,797506589,4526905793,108678250,716512581.3,107493577.9,1617666917
2018,1,1,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",259622767.7,2061826191,262070477.7,1236773851,86748169.63,774990951.8
2018,1,1,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,7151436.873,464408671.3,315465.4612,3425700.44,2755473.348,122118448.5
2018,1,1,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",210609731.8,444470814.8,3400167.664,14893350.45,26662362.24,73528911.64
2018,1,1,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",139397436.9,589164004.3,89608927.94,428256441.2,12155387.44,129004855.6
2018,1,1,11,TEXTILES AND TEXTILE ARTICLES,104315841.9,2346381743,20422195.82,202056764.3,79889361.22,1529666588
2018,1,1,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",13150005.28,684126241.5,1485798.423,11004843.83,8683922.268,321144029
2018,1,1,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",312230464.8,675486650.2,198778269.8,258774009.7,34722068.69,180380426
2018,1,1,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1054512.4,12371534137,178425.8132,6308987130,610801.3209,5295685015
2018,1,1,15,BASE METALS AND ARTICLES OF BASE METAL,1196055741,5463003522,652351380,4069760175,115150921.4,974358367.5
2018,1,1,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",276366101.1,19569966995,28025141.43,770604375.9,158646086.4,15696911830
2018,1,1,17,VEHICLES OF TRANSPORT,223729555.5,7754030395,23593540.88,323812981.2,183601930.3,6073006620
2018,1,1,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",9011711.764,1621126958,228893.7448,25369912.14,4449035.432,882833082.9
2018,1,1,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,59101.58,11946682.92,0,0,7107,492602
2018,1,1,20,MISCELLANEOUS MANUFACTURED ARTICLES,71056148.77,1212012885,7040252.459,78492125,25480433.36,554073527.3
2018,1,1,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",276254.9773,42389191.51,307029.6,7391382.42,2004995.74,76764919.47
2018,1,2,01,LIVE ANIMALS AND THEIR PRODUCTS,155271917.8,1390875518,24671046.67,285714160.5,11833696.26,129118248.2
2018,1,2,02,VEGETABLE PRODUCTS,859133563.8,2161061359,46674067.96,214942974.8,124488263.3,710428258.5
2018,1,2,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",44366841.83,157278232.3,29060262.64,112884077.8,1699513.238,11696046.44
2018,1,2,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",304170656.3,1989381768,218291641.1,1610398823,54840256.36,824346058.1
2018,1,2,05,MINERAL PRODUCTS,4499016655,5225038017,6548454614,1021437958,368641546.2,793521396.4
2018,1,2,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,564260822.5,3880954978,108114742.7,741762487.6,71742909.87,1573872461
2018,1,2,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",258727470.6,1971560017,276953105.2,1258601124,76279389.96,712241982.2
2018,1,2,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,7620242.635,424071732.4,487385.017,3580724.47,2717649.668,156823611.8
2018,1,2,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",186389422.3,394293302.4,2153244.15,13462052.53,25838132.07,71686472.25
2018,1,2,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",145924427.3,607482730.2,67272078.49,354639316.6,10290825.22,103668141.9
2018,1,2,11,TEXTILES AND TEXTILE ARTICLES,102557787,2247097195,17246815.59,197627145.8,72291421.07,1383321109
2018,1,2,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",13013299.94,618104328.7,712346.9939,8072628.34,8929623.564,333013331.4
2018,1,2,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",291497002.6,606077458.5,286554615.5,269042162.7,32715172.79,178714745.5
2018,1,2,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1868389.375,17343191163,229008.5482,6070766554,252404.5208,9041809540
2018,1,2,15,BASE METALS AND ARTICLES OF BASE METAL,1003561784,4958218683,666836050,3929943136,133258498.2,1114783313
2018,1,2,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",252698731.5,17896144293,29995160.47,919551033.8,164952790.9,15377018898
2018,1,2,17,VEHICLES OF TRANSPORT,185990719.1,6247536946,30785119.99,773386786,167122122,5917493991
2018,1,2,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6252374.801,1872426249,197547.6375,26300807.95,5139532.083,1020439562
2018,1,2,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,131814.7624,18076261.15,0,0,10742.2,560853.43
2018,1,2,20,MISCELLANEOUS MANUFACTURED ARTICLES,66373735.69,1179882335,8525531.765,85664579.29,26607259.15,465519278
2018,1,2,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",187781.6491,108246790.6,259081.64,13470304.96,2242946.635,37913467
2018,1,3,01,LIVE ANIMALS AND THEIR PRODUCTS,171201272.1,1521450030,25752253.06,321974536.2,13872821.04,133397352.1
2018,1,3,02,VEGETABLE PRODUCTS,898800371.3,2321559130,54458856.16,255665231.8,158321496,893386762.1
2018,1,3,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",73956558,265700437.3,33089204.91,130833104.4,2502455.801,20805713.11
2018,1,3,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",616139894.3,2615056088,302687726.9,1940129672,59574004.1,919533883.6
2018,1,3,05,MINERAL PRODUCTS,3766073346,3418799181,7043966200,945216426.2,426080236.8,883801605.6
2018,1,3,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,633081076.5,4518840571,129073226.4,975352390,79153514.88,1747355750
2018,1,3,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",289781525,2308164294,282834718.7,1403737550,172717978.6,807339017.6
2018,1,3,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,5204381.604,403938747.9,639365.5657,5280135.79,2859526.376,156460036.2
2018,1,3,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",190530535,396669349.8,4307144.749,18746523.36,23791881,73844132.04
2018,1,3,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",149593668.4,655934848,76091646.06,453522186.6,8708062.214,116099515.6
2018,1,3,11,TEXTILES AND TEXTILE ARTICLES,91089103.63,2301015952,20590105.77,246898444.9,77656186.27,1436444209
2018,1,3,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",9328789.574,544411549.1,813522.108,8737614.54,10233829.35,338533776.8
2018,1,3,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",327554410.5,628844265.3,319476424.5,318420533.9,35724377.01,196081779.3
2018,1,3,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1249363.091,24585474130,116126.0914,5139584808,351087.9653,8549011709
2018,1,3,15,BASE METALS AND ARTICLES OF BASE METAL,1315810578,5797893517,627148222.7,3975860901,132060051.7,1117699402
2018,1,3,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",283434748.5,21116527711,41888043.01,1206329674,227141926.3,16509439476
2018,1,3,17,VEHICLES OF TRANSPORT,232747533.1,8951936188,54102395.84,542591123.9,173747558.4,6339116296
2018,1,3,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6596255.2,1994071308,334696.8236,45659112.83,5233941.929,956419766.2
2018,1,3,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,89717.775,7191186.31,0,0,16305,1233245.7
2018,1,3,20,MISCELLANEOUS MANUFACTURED ARTICLES,55076365.96,1096643047,9454897.765,104740032.8,26508688.61,457645807.5
2018,1,3,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",175974.0604,396245677.1,145590.4,2241572.91,1980955.483,119783749.2
2018,2,4,01,LIVE ANIMALS AND THEIR PRODUCTS,169879918.5,1511251157,27785641.26,324489023.3,14129737.86,343161967.1
2018,2,4,02,VEGETABLE PRODUCTS,795266522.2,2205052448,56580145.91,239015136.6,150200389.3,812708254.2
2018,2,4,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",102193265.8,325002846.2,34179514.87,134293259.6,1735856.99,11093820.61
2018,2,4,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",281197236.6,2152646399,352041356.7,1901114639,85063819.06,999985337.8
2018,2,4,05,MINERAL PRODUCTS,3352789698,3547897337,7633538152,982161507.5,313758689.9,702059956.6
2018,2,4,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,1039439095,5314138281,121951918.5,901107470,79889658.78,1821123384
2018,2,4,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",308585616.8,2459759178,217991886.6,1200053825,70971366.11,753446269.4
2018,2,4,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,5833965.304,403213219.2,669354.9023,8038511.58,2995645.632,142616460.2
2018,2,4,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",212268452.5,449374509.3,3100368.513,13631209.63,23889787,76463476.06
2018,2,4,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",164010790.2,705509679.7,90683264.78,401467523.9,13921052.56,107764865.9
2018,2,4,11,TEXTILES AND TEXTILE ARTICLES,99322465.11,2217362828,17098888.18,267788437.1,68495211.07,1277307827
2018,2,4,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",10991768.48,559014553.8,679854.4889,7621030.22,8587707.411,266370917.4
2018,2,4,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",321057381.9,679359601.3,276814882.6,301440590.7,33099165.03,171226591.2
2018,2,4,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1277193.504,19023887645,439874.3305,6307740606,287267.8026,11031346649
2018,2,4,15,BASE METALS AND ARTICLES OF BASE METAL,1150685356,5624629481,624495154.8,4143764476,129146248.2,997126455.8
2018,2,4,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",348910311,20482415897,39269633.23,1104175991,155040584.9,14999505708
2018,2,4,17,VEHICLES OF TRANSPORT,245668507.4,9817911401,9711230.912,249670302,174468092.7,6335538505
